Geo Code,Geo,Crime Code,Crime,Value,Year,Indicator Code,Formule,Measure Of Unit
1190304,Cabeceiras de Basto,T,Overall total,22.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190307,Fafe,T,Overall total,26.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190308,Guimarães,T,Overall total,22.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190309,Póvoa de Lanhoso,T,Overall total,32.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190311,Vieira do Minho,T,Overall total,42.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190312,Vila Nova de Famalicão,T,Overall total,25.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190314,Vizela,T,Overall total,36.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1191705,Mondim de Basto,T,Overall total,30.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A,Área Metropolitana do Porto,T,Overall total,34.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0104,Arouca,T,Overall total,21.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0107,Espinho,T,Overall total,31.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0109,Santa Maria da Feira,T,Overall total,31,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0113,Oliveira de Azeméis,T,Overall total,20.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0116,São João da Madeira,T,Overall total,35.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0119,Vale de Cambra,T,Overall total,22.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1304,Gondomar,T,Overall total,24.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1306,Maia,T,Overall total,32.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1308,Matosinhos,T,Overall total,34.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1310,Paredes,T,Overall total,30.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1312,Porto,T,Overall total,70.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1313,Póvoa de Varzim,T,Overall total,25,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1314,Santo Tirso,T,Overall total,19.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1315,Valongo,T,Overall total,25.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1316,Vila do Conde,T,Overall total,30.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0105,Aveiro,T,Overall total,33.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0108,Estarreja,T,Overall total,38.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0110,Ílhavo,T,Overall total,34.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0112,Murtosa,T,Overall total,35.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0114,Oliveira do Bairro,T,Overall total,39.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0115,Ovar,T,Overall total,33.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0117,Sever do Vouga,T,Overall total,30.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0118,Vagos,T,Overall total,24.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E,Região de Coimbra,T,Overall total,29.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0111,Mealhada,T,Overall total,24.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0601,Arganil,T,Overall total,30.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0602,Cantanhede,T,Overall total,29,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0603,Coimbra,T,Overall total,37.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0604,Condeixa-a-Nova,T,Overall total,24.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0605,Figueira da Foz,T,Overall total,28.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0606,Góis,T,Overall total,33.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0607,Lousã,T,Overall total,29.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0608,Mira,T,Overall total,29.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0609,Miranda do Corvo,T,Overall total,22,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0610,Montemor-o-Velho,T,Overall total,24.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0611,Oliveira do Hospital,T,Overall total,20,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0612,Pampilhosa da Serra,T,Overall total,21.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0613,Penacova,T,Overall total,23.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0614,Penela,T,Overall total,38,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0615,Soure,T,Overall total,20.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0908,Manteigas,T,Overall total,29.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0909,Mêda,T,Overall total,35,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0910,Pinhel,T,Overall total,25.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0911,Sabugal,T,Overall total,21.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0912,Seia,T,Overall total,33.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0913,Trancoso,T,Overall total,30.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
17,Área Metropolitana de Lisboa,T,Overall total,41.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861211,Monforte,T,Overall total,15.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861212,Nisa,T,Overall total,22.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861213,Ponte de Sor,T,Overall total,31,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840210,Moura,T,Overall total,29.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840212,Ourique,T,Overall total,40.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840213,Serpa,T,Overall total,23,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840214,Vidigueira,T,Overall total,52.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
185,Lezíria do Tejo,T,Overall total,37.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851103,Azambuja,T,Overall total,36.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851403,Almeirim,T,Overall total,37.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851404,Alpiarça,T,Overall total,31.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851405,Benavente,T,Overall total,49.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851406,Cartaxo,T,Overall total,36.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851407,Chamusca,T,Overall total,46.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851409,Coruche,T,Overall total,33.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851412,Golegã,T,Overall total,30.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851414,Rio Maior,T,Overall total,36.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851415,Salvaterra de Magos,T,Overall total,37,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851416,Santarém,T,Overall total,33.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
186,Alto Alentejo,T,Overall total,28.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861201,Alter do Chão,T,Overall total,27.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861202,Arronches,T,Overall total,9.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861203,Avis,T,Overall total,50.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861204,Campo Maior,T,Overall total,35.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861205,Castelo de Vide,T,Overall total,15.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861206,Crato,T,Overall total,28.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861207,Elvas,T,Overall total,41,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861208,Fronteira,T,Overall total,15.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861209,Gavião,T,Overall total,31.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861210,Marvão,T,Overall total,21.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0616,Tábua,T,Overall total,28.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0617,Vila Nova de Poiares,T,Overall total,30.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E1808,Mortágua,T,Overall total,20.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F,Região de Leiria,T,Overall total,29.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1002,Alvaiázere,T,Overall total,27.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1003,Ansião,T,Overall total,20.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1004,Batalha,T,Overall total,34.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1007,Castanheira de Pêra,T,Overall total,38.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1008,Figueiró dos Vinhos,T,Overall total,34,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1009,Leiria,T,Overall total,29.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1010,Marinha Grande,T,Overall total,35.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1013,Pedrógão Grande,T,Overall total,43.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1015,Pombal,T,Overall total,24.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16F1016,Porto de Mós,T,Overall total,25.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G,Viseu Dão Lafões,T,Overall total,26.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G0901,Aguiar da Beira,T,Overall total,21.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1802,Carregal do Sal,T,Overall total,32.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1803,Castro Daire,T,Overall total,20.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1811509,Santiago do Cacém,T,Overall total,24.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1811513,Sines,T,Overall total,42.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
184,Baixo Alentejo,T,Overall total,29.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840201,Aljustrel,T,Overall total,26.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840202,Almodôvar,T,Overall total,23.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840203,Alvito,T,Overall total,23.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840204,Barrancos,T,Overall total,33.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840205,Beja,T,Overall total,29.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840206,Castro Verde,T,Overall total,20.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840207,Cuba,T,Overall total,33.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840208,Ferreira do Alentejo,T,Overall total,34.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840209,Mértola,T,Overall total,26.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1408,Constância,T,Overall total,42.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1410,Entroncamento,T,Overall total,23.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1411,Ferreira do Zêzere,T,Overall total,34.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1413,Mação,T,Overall total,27.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1417,Sardoal,T,Overall total,25.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1418,Tomar,T,Overall total,40.5,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1419,Torres Novas,T,Overall total,31.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1420,Vila Nova da Barquinha,T,Overall total,25.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16I1421,Ourém,T,Overall total,27.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J,Beiras e Serra da Estrela,T,Overall total,27.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0501,Belmonte,T,Overall total,39.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0503,Covilhã,T,Overall total,22.3,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0504,Fundão,T,Overall total,28.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0902,Almeida,T,Overall total,37.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0903,Celorico da Beira,T,Overall total,35.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0904,Figueira de Castelo Rodrigo,T,Overall total,41.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0905,Fornos de Algodres,T,Overall total,25.8,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0906,Gouveia,T,Overall total,29.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0907,Guarda,T,Overall total,20.6,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1806,Mangualde,T,Overall total,27.9,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1809,Nelas,T,Overall total,25.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1810,Oliveira de Frades,T,Overall total,25.2,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1811,Penalva do Castelo,T,Overall total,17.7,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1814,Santa Comba Dão,T,Overall total,22.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1816,São Pedro do Sul,T,Overall total,21.1,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
16G1817,Sátão,T,Overall total,18.4,2013,0008074,(Number of crimes/ Resident population)*1000,Permillage
